entire,homeapt,private,room,shared,id
1.0,1.0,0.0,0.0,0.0,7214704
0.0,0.0,1.0,1.0,0.0,7217357
1.0,1.0,0.0,0.0,0.0,7217439
0.0,0.0,1.0,1.0,0.0,7218131
1.0,1.0,0.0,0.0,0.0,7219506
1.0,1.0,0.0,0.0,0.0,7220995
1.0,1.0,0.0,0.0,0.0,7221243
1.0,1.0,0.0,0.0,0.0,7222065
1.0,1.0,0.0,0.0,0.0,7223512
0.0,0.0,0.0,1.0,1.0,7229556
1.0,1.0,0.0,0.0,0.0,7229822
0.0,0.0,1.0,1.0,0.0,7230011
0.0,0.0,1.0,1.0,0.0,7231858
1.0,1.0,0.0,0.0,0.0,7232424
0.0,0.0,1.0,1.0,0.0,7232591
0.0,0.0,1.0,1.0,0.0,7232685
0.0,0.0,1.0,1.0,0.0,7232901
0.0,0.0,1.0,1.0,0.0,7233314
0.0,0.0,1.0,1.0,0.0,7233566
0.0,0.0,1.0,1.0,0.0,7234128
0.0,0.0,1.0,1.0,0.0,7235007
1.0,1.0,0.0,0.0,0.0,7235251
0.0,0.0,1.0,1.0,0.0,7235402
1.0,1.0,0.0,0.0,0.0,7237289
1.0,1.0,0.0,0.0,0.0,7237579
0.0,0.0,1.0,1.0,0.0,7237646
0.0,0.0,1.0,1.0,0.0,7238232
1.0,1.0,0.0,0.0,0.0,7238757
0.0,0.0,1.0,1.0,0.0,7239371
1.0,1.0,0.0,0.0,0.0,7239869
0.0,0.0,1.0,1.0,0.0,7239913
0.0,0.0,1.0,1.0,0.0,7241410
1.0,1.0,0.0,0.0,0.0,7245176
0.0,0.0,1.0,1.0,0.0,7248025
0.0,0.0,1.0,1.0,0.0,7249755
0.0,0.0,1.0,1.0,0.0,7250113
1.0,1.0,0.0,0.0,0.0,7250651
1.0,1.0,0.0,0.0,0.0,7251254
1.0,1.0,0.0,0.0,0.0,7252832
1.0,1.0,0.0,0.0,0.0,7253204
0.0,0.0,1.0,1.0,0.0,7253369
1.0,1.0,0.0,0.0,0.0,7258378
1.0,1.0,0.0,0.0,0.0,7258558
1.0,1.0,0.0,0.0,0.0,7259309
0.0,0.0,1.0,1.0,0.0,7261815
1.0,1.0,0.0,0.0,0.0,7262028
0.0,0.0,1.0,1.0,0.0,7263129
0.0,0.0,1.0,1.0,0.0,7267099
0.0,0.0,1.0,1.0,0.0,7267682
0.0,0.0,1.0,1.0,0.0,7269556
1.0,1.0,0.0,0.0,0.0,7270135
0.0,0.0,1.0,1.0,0.0,7271238
0.0,0.0,1.0,1.0,0.0,7271972
0.0,0.0,1.0,1.0,0.0,7272587
0.0,0.0,1.0,1.0,0.0,7272999
1.0,1.0,0.0,0.0,0.0,7273075
0.0,0.0,1.0,1.0,0.0,7274055
1.0,1.0,0.0,0.0,0.0,7275279
0.0,0.0,1.0,1.0,0.0,7277080
1.0,1.0,0.0,0.0,0.0,7277199
0.0,0.0,1.0,1.0,0.0,7277758
1.0,1.0,0.0,0.0,0.0,7278249
1.0,1.0,0.0,0.0,0.0,7280608
0.0,0.0,1.0,1.0,0.0,7281788
1.0,1.0,0.0,0.0,0.0,7282266
0.0,0.0,1.0,1.0,0.0,7282569
0.0,0.0,1.0,1.0,0.0,7283100
0.0,0.0,1.0,1.0,0.0,7283880
0.0,0.0,1.0,1.0,0.0,7284411
0.0,0.0,1.0,1.0,0.0,7284508
0.0,0.0,1.0,1.0,0.0,7284888
1.0,1.0,0.0,0.0,0.0,7285454
0.0,0.0,1.0,1.0,0.0,7285813
1.0,1.0,0.0,0.0,0.0,7287059
0.0,0.0,1.0,1.0,0.0,7287071
1.0,1.0,0.0,0.0,0.0,7287642
1.0,1.0,0.0,0.0,0.0,7288034
0.0,0.0,1.0,1.0,0.0,7288953
1.0,1.0,0.0,0.0,0.0,7289868
1.0,1.0,0.0,0.0,0.0,7291047
1.0,1.0,0.0,0.0,0.0,7292604
1.0,1.0,0.0,0.0,0.0,7293975
0.0,0.0,1.0,1.0,0.0,7296760
0.0,0.0,1.0,1.0,0.0,7296791
1.0,1.0,0.0,0.0,0.0,7297270
1.0,1.0,0.0,0.0,0.0,7299639
1.0,1.0,0.0,0.0,0.0,7299683
0.0,0.0,0.0,1.0,1.0,7300526
0.0,0.0,1.0,1.0,0.0,7300531
1.0,1.0,0.0,0.0,0.0,7302107
0.0,0.0,1.0,1.0,0.0,7302169
1.0,1.0,0.0,0.0,0.0,7303262
0.0,0.0,1.0,1.0,0.0,7303895
1.0,1.0,0.0,0.0,0.0,7304433
1.0,1.0,0.0,0.0,0.0,7305825
0.0,0.0,1.0,1.0,0.0,7311455
0.0,0.0,1.0,1.0,0.0,7313228
0.0,0.0,1.0,1.0,0.0,7313900
1.0,1.0,0.0,0.0,0.0,7314632
1.0,1.0,0.0,0.0,0.0,7315382
0.0,0.0,1.0,1.0,0.0,7317028
0.0,0.0,1.0,1.0,0.0,7317881
0.0,0.0,1.0,1.0,0.0,7318232
1.0,1.0,0.0,0.0,0.0,7318438
1.0,1.0,0.0,0.0,0.0,7318855
1.0,1.0,0.0,0.0,0.0,7319681
0.0,0.0,1.0,1.0,0.0,7325223
1.0,1.0,0.0,0.0,0.0,7326380
1.0,1.0,0.0,0.0,0.0,7326882
1.0,1.0,0.0,0.0,0.0,7327141
1.0,1.0,0.0,0.0,0.0,7334380
1.0,1.0,0.0,0.0,0.0,7335727
1.0,1.0,0.0,0.0,0.0,7335830
1.0,1.0,0.0,0.0,0.0,7336689
0.0,0.0,1.0,1.0,0.0,7337068
1.0,1.0,0.0,0.0,0.0,7337786
0.0,0.0,1.0,1.0,0.0,7338479
1.0,1.0,0.0,0.0,0.0,7338511
1.0,1.0,0.0,0.0,0.0,7338874
0.0,0.0,1.0,1.0,0.0,7341721
0.0,0.0,1.0,1.0,0.0,7342517
1.0,1.0,0.0,0.0,0.0,7343811
1.0,1.0,0.0,0.0,0.0,7343837
0.0,0.0,1.0,1.0,0.0,7343847
0.0,0.0,1.0,1.0,0.0,7344938
0.0,0.0,1.0,1.0,0.0,7345847
0.0,0.0,1.0,1.0,0.0,7346952
1.0,1.0,0.0,0.0,0.0,7352481
1.0,1.0,0.0,0.0,0.0,7352607
0.0,0.0,1.0,1.0,0.0,7353014
1.0,1.0,0.0,0.0,0.0,7353203
1.0,1.0,0.0,0.0,0.0,7353503
0.0,0.0,1.0,1.0,0.0,7353868
0.0,0.0,1.0,1.0,0.0,7355546
0.0,0.0,1.0,1.0,0.0,7355700
1.0,1.0,0.0,0.0,0.0,7356881
0.0,0.0,1.0,1.0,0.0,7357240
0.0,0.0,1.0,1.0,0.0,7357472
0.0,0.0,1.0,1.0,0.0,7357993
0.0,0.0,1.0,1.0,0.0,7358668
1.0,1.0,0.0,0.0,0.0,7359140
1.0,1.0,0.0,0.0,0.0,7360351
0.0,0.0,1.0,1.0,0.0,7360422
1.0,1.0,0.0,0.0,0.0,7361118
0.0,0.0,1.0,1.0,0.0,7361622
1.0,1.0,0.0,0.0,0.0,7361753
0.0,0.0,1.0,1.0,0.0,7365565
0.0,0.0,1.0,1.0,0.0,7366070
0.0,0.0,1.0,1.0,0.0,7367209
0.0,0.0,1.0,1.0,0.0,7367397
1.0,1.0,0.0,0.0,0.0,7367476
1.0,1.0,0.0,0.0,0.0,7369517
0.0,0.0,1.0,1.0,0.0,7372140
1.0,1.0,0.0,0.0,0.0,7372905
1.0,1.0,0.0,0.0,0.0,7373422
0.0,0.0,1.0,1.0,0.0,7373503
1.0,1.0,0.0,0.0,0.0,7375010
1.0,1.0,0.0,0.0,0.0,7375286
1.0,1.0,0.0,0.0,0.0,7376244
0.0,0.0,1.0,1.0,0.0,7377026
0.0,0.0,1.0,1.0,0.0,7378230
1.0,1.0,0.0,0.0,0.0,7378602
1.0,1.0,0.0,0.0,0.0,7378880
1.0,1.0,0.0,0.0,0.0,7379335
0.0,0.0,1.0,1.0,0.0,7380540
0.0,0.0,1.0,1.0,0.0,7381308
0.0,0.0,1.0,1.0,0.0,7382395
0.0,0.0,1.0,1.0,0.0,7382407
1.0,1.0,0.0,0.0,0.0,7382742
0.0,0.0,1.0,1.0,0.0,7382759
1.0,1.0,0.0,0.0,0.0,7384285
1.0,1.0,0.0,0.0,0.0,7385036
1.0,1.0,0.0,0.0,0.0,7385929
1.0,1.0,0.0,0.0,0.0,7386727
0.0,0.0,1.0,1.0,0.0,7387609
1.0,1.0,0.0,0.0,0.0,7391725
0.0,0.0,1.0,1.0,0.0,7391737
0.0,0.0,1.0,1.0,0.0,7395188
1.0,1.0,0.0,0.0,0.0,7395225
0.0,0.0,1.0,1.0,0.0,7397223
1.0,1.0,0.0,0.0,0.0,7397679
1.0,1.0,0.0,0.0,0.0,7400611
0.0,0.0,1.0,1.0,0.0,7402027
0.0,0.0,1.0,1.0,0.0,7406157
1.0,1.0,0.0,0.0,0.0,7406882
0.0,0.0,1.0,1.0,0.0,7407234
1.0,1.0,0.0,0.0,0.0,7407418
0.0,0.0,1.0,1.0,0.0,7407545
0.0,0.0,1.0,1.0,0.0,7407845
1.0,1.0,0.0,0.0,0.0,7408302
0.0,0.0,1.0,1.0,0.0,7408525
1.0,1.0,0.0,0.0,0.0,7409583
1.0,1.0,0.0,0.0,0.0,7409807
0.0,0.0,1.0,1.0,0.0,7409992
0.0,0.0,1.0,1.0,0.0,7414630
1.0,1.0,0.0,0.0,0.0,7417539
0.0,0.0,1.0,1.0,0.0,7421526
0.0,0.0,1.0,1.0,0.0,7424224
1.0,1.0,0.0,0.0,0.0,7425257
1.0,1.0,0.0,0.0,0.0,7425569
1.0,1.0,0.0,0.0,0.0,7425576
0.0,0.0,1.0,1.0,0.0,7425750
1.0,1.0,0.0,0.0,0.0,7426544
0.0,0.0,1.0,1.0,0.0,7427754
1.0,1.0,0.0,0.0,0.0,7427855
1.0,1.0,0.0,0.0,0.0,7428433
0.0,0.0,1.0,1.0,0.0,7429427
0.0,0.0,1.0,1.0,0.0,7430589
1.0,1.0,0.0,0.0,0.0,7431232
0.0,0.0,1.0,1.0,0.0,7431362
1.0,1.0,0.0,0.0,0.0,7431588
1.0,1.0,0.0,0.0,0.0,7432590
1.0,1.0,0.0,0.0,0.0,7433785
0.0,0.0,1.0,1.0,0.0,7433938
1.0,1.0,0.0,0.0,0.0,7434973
1.0,1.0,0.0,0.0,0.0,7435085
1.0,1.0,0.0,0.0,0.0,7435312
0.0,0.0,1.0,1.0,0.0,7435447
0.0,0.0,1.0,1.0,0.0,7438163
1.0,1.0,0.0,0.0,0.0,7440451
1.0,1.0,0.0,0.0,0.0,7441268
0.0,0.0,1.0,1.0,0.0,7443679
1.0,1.0,0.0,0.0,0.0,7444283
0.0,0.0,1.0,1.0,0.0,7446348
0.0,0.0,1.0,1.0,0.0,7447460
1.0,1.0,0.0,0.0,0.0,7448192
1.0,1.0,0.0,0.0,0.0,7448605
1.0,1.0,0.0,0.0,0.0,7448900
0.0,0.0,1.0,1.0,0.0,7449234
1.0,1.0,0.0,0.0,0.0,7451718
1.0,1.0,0.0,0.0,0.0,7453216
1.0,1.0,0.0,0.0,0.0,7454487
1.0,1.0,0.0,0.0,0.0,7454586
0.0,0.0,1.0,1.0,0.0,7455586
0.0,0.0,1.0,1.0,0.0,7456685
0.0,0.0,1.0,1.0,0.0,7457072
1.0,1.0,0.0,0.0,0.0,7457629
1.0,1.0,0.0,0.0,0.0,7458036
0.0,0.0,1.0,1.0,0.0,7459257
0.0,0.0,1.0,1.0,0.0,7459620
0.0,0.0,1.0,1.0,0.0,7459750
0.0,0.0,1.0,1.0,0.0,7465286
0.0,0.0,1.0,1.0,0.0,7465393
0.0,0.0,1.0,1.0,0.0,7465583
1.0,1.0,0.0,0.0,0.0,7465719
0.0,0.0,0.0,1.0,1.0,7466821
0.0,0.0,1.0,1.0,0.0,7467213
0.0,0.0,1.0,1.0,0.0,7467596
0.0,0.0,1.0,1.0,0.0,7467828
0.0,0.0,1.0,1.0,0.0,7467973
1.0,1.0,0.0,0.0,0.0,7470670
0.0,0.0,1.0,1.0,0.0,7472120
0.0,0.0,0.0,1.0,1.0,7472197
0.0,0.0,1.0,1.0,0.0,7472583
0.0,0.0,1.0,1.0,0.0,7474365
0.0,0.0,1.0,1.0,0.0,7475337
1.0,1.0,0.0,0.0,0.0,7476255
1.0,1.0,0.0,0.0,0.0,7476587
0.0,0.0,1.0,1.0,0.0,7477617
1.0,1.0,0.0,0.0,0.0,7477914
1.0,1.0,0.0,0.0,0.0,7478044
1.0,1.0,0.0,0.0,0.0,7479066
1.0,1.0,0.0,0.0,0.0,7479300
1.0,1.0,0.0,0.0,0.0,7481477
0.0,0.0,1.0,1.0,0.0,7484428
1.0,1.0,0.0,0.0,0.0,7484543
1.0,1.0,0.0,0.0,0.0,7486087
0.0,0.0,1.0,1.0,0.0,7486633
1.0,1.0,0.0,0.0,0.0,7486826
1.0,1.0,0.0,0.0,0.0,7486876
0.0,0.0,1.0,1.0,0.0,7487145
1.0,1.0,0.0,0.0,0.0,7487226
1.0,1.0,0.0,0.0,0.0,7487319
0.0,0.0,1.0,1.0,0.0,7488011
1.0,1.0,0.0,0.0,0.0,7488590
1.0,1.0,0.0,0.0,0.0,7489134
1.0,1.0,0.0,0.0,0.0,7489522
0.0,0.0,1.0,1.0,0.0,7489785
1.0,1.0,0.0,0.0,0.0,7490983
0.0,0.0,1.0,1.0,0.0,7491644
0.0,0.0,1.0,1.0,0.0,7492748
1.0,1.0,0.0,0.0,0.0,7495407
1.0,1.0,0.0,0.0,0.0,7495977
0.0,0.0,1.0,1.0,0.0,7496395
0.0,0.0,1.0,1.0,0.0,7496607
0.0,0.0,1.0,1.0,0.0,7496814
0.0,0.0,1.0,1.0,0.0,7496906
0.0,0.0,1.0,1.0,0.0,7497042
0.0,0.0,1.0,1.0,0.0,7498119
0.0,0.0,1.0,1.0,0.0,7498314
0.0,0.0,1.0,1.0,0.0,7498899
0.0,0.0,1.0,1.0,0.0,7502874
0.0,0.0,1.0,1.0,0.0,7503186
1.0,1.0,0.0,0.0,0.0,7503713
0.0,0.0,1.0,1.0,0.0,7503857
1.0,1.0,0.0,0.0,0.0,7505392
0.0,0.0,1.0,1.0,0.0,7506939
1.0,1.0,0.0,0.0,0.0,7507362
0.0,0.0,1.0,1.0,0.0,7507442
0.0,0.0,1.0,1.0,0.0,7507691
0.0,0.0,1.0,1.0,0.0,7507974
1.0,1.0,0.0,0.0,0.0,7511673
0.0,0.0,1.0,1.0,0.0,7513144
1.0,1.0,0.0,0.0,0.0,7513780
1.0,1.0,0.0,0.0,0.0,7514018
0.0,0.0,1.0,1.0,0.0,7515010
0.0,0.0,1.0,1.0,0.0,7515488
0.0,0.0,1.0,1.0,0.0,7515951
0.0,0.0,1.0,1.0,0.0,7517871
1.0,1.0,0.0,0.0,0.0,7518928
0.0,0.0,1.0,1.0,0.0,7518942
0.0,0.0,1.0,1.0,0.0,7519669
0.0,0.0,1.0,1.0,0.0,7520444
0.0,0.0,1.0,1.0,0.0,7521344
0.0,0.0,1.0,1.0,0.0,7521534
0.0,0.0,1.0,1.0,0.0,7522157
1.0,1.0,0.0,0.0,0.0,7523992
0.0,0.0,1.0,1.0,0.0,7524198
0.0,0.0,1.0,1.0,0.0,7524271
1.0,1.0,0.0,0.0,0.0,7526348
0.0,0.0,1.0,1.0,0.0,7526512
1.0,1.0,0.0,0.0,0.0,7526953
1.0,1.0,0.0,0.0,0.0,7531007
0.0,0.0,1.0,1.0,0.0,7531750
1.0,1.0,0.0,0.0,0.0,7535101
1.0,1.0,0.0,0.0,0.0,7536497
1.0,1.0,0.0,0.0,0.0,7537880
0.0,0.0,1.0,1.0,0.0,7538728
1.0,1.0,0.0,0.0,0.0,7538813
0.0,0.0,1.0,1.0,0.0,7539433
1.0,1.0,0.0,0.0,0.0,7539502
0.0,0.0,1.0,1.0,0.0,7539531
1.0,1.0,0.0,0.0,0.0,7539706
1.0,1.0,0.0,0.0,0.0,7539825
0.0,0.0,1.0,1.0,0.0,7541406
0.0,0.0,1.0,1.0,0.0,7541694
1.0,1.0,0.0,0.0,0.0,7543419
0.0,0.0,1.0,1.0,0.0,7543496
1.0,1.0,0.0,0.0,0.0,7545423
1.0,1.0,0.0,0.0,0.0,7550419
0.0,0.0,1.0,1.0,0.0,7550716
0.0,0.0,1.0,1.0,0.0,7552367
0.0,0.0,1.0,1.0,0.0,7552777
1.0,1.0,0.0,0.0,0.0,7552895
1.0,1.0,0.0,0.0,0.0,7552992
0.0,0.0,1.0,1.0,0.0,7553104
0.0,0.0,1.0,1.0,0.0,7553181
0.0,0.0,1.0,1.0,0.0,7553270
1.0,1.0,0.0,0.0,0.0,7553386
1.0,1.0,0.0,0.0,0.0,7554360
1.0,1.0,0.0,0.0,0.0,7554740
1.0,1.0,0.0,0.0,0.0,7554815
0.0,0.0,1.0,1.0,0.0,7555520
0.0,0.0,1.0,1.0,0.0,7555527
0.0,0.0,1.0,1.0,0.0,7555727
0.0,0.0,1.0,1.0,0.0,7556849
1.0,1.0,0.0,0.0,0.0,7557968
0.0,0.0,1.0,1.0,0.0,7558513
1.0,1.0,0.0,0.0,0.0,7558756
1.0,1.0,0.0,0.0,0.0,7558927
1.0,1.0,0.0,0.0,0.0,7559904
0.0,0.0,0.0,1.0,1.0,7560330
0.0,0.0,1.0,1.0,0.0,7560445
1.0,1.0,0.0,0.0,0.0,7560506
1.0,1.0,0.0,0.0,0.0,7560826
1.0,1.0,0.0,0.0,0.0,7560830
0.0,0.0,1.0,1.0,0.0,7561397
1.0,1.0,0.0,0.0,0.0,7565623
1.0,1.0,0.0,0.0,0.0,7567076
1.0,1.0,0.0,0.0,0.0,7568074
0.0,0.0,1.0,1.0,0.0,7568228
1.0,1.0,0.0,0.0,0.0,7568544
1.0,1.0,0.0,0.0,0.0,7569060
1.0,1.0,0.0,0.0,0.0,7569863
0.0,0.0,1.0,1.0,0.0,7570371
0.0,0.0,1.0,1.0,0.0,7570718
1.0,1.0,0.0,0.0,0.0,7571203
0.0,0.0,1.0,1.0,0.0,7571301
0.0,0.0,1.0,1.0,0.0,7572270
0.0,0.0,1.0,1.0,0.0,7572581
1.0,1.0,0.0,0.0,0.0,7573649
1.0,1.0,0.0,0.0,0.0,7574522
0.0,0.0,1.0,1.0,0.0,7574741
0.0,0.0,1.0,1.0,0.0,7574959
1.0,1.0,0.0,0.0,0.0,7575220
0.0,0.0,1.0,1.0,0.0,7575270
0.0,0.0,1.0,1.0,0.0,7575938
0.0,0.0,1.0,1.0,0.0,7577046
1.0,1.0,0.0,0.0,0.0,7577413
1.0,1.0,0.0,0.0,0.0,7578366
1.0,1.0,0.0,0.0,0.0,7578924
1.0,1.0,0.0,0.0,0.0,7579747
1.0,1.0,0.0,0.0,0.0,7580825
0.0,0.0,1.0,1.0,0.0,7585928
1.0,1.0,0.0,0.0,0.0,7585965
1.0,1.0,0.0,0.0,0.0,7586287
0.0,0.0,1.0,1.0,0.0,7586436
0.0,0.0,1.0,1.0,0.0,7588243
1.0,1.0,0.0,0.0,0.0,7589636
0.0,0.0,1.0,1.0,0.0,7590186
0.0,0.0,1.0,1.0,0.0,7592333
0.0,0.0,1.0,1.0,0.0,7592887
1.0,1.0,0.0,0.0,0.0,7593011
0.0,0.0,1.0,1.0,0.0,7593927
0.0,0.0,1.0,1.0,0.0,7594996
1.0,1.0,0.0,0.0,0.0,7595198
0.0,0.0,1.0,1.0,0.0,7595345
0.0,0.0,1.0,1.0,0.0,7595499
0.0,0.0,1.0,1.0,0.0,7598526
1.0,1.0,0.0,0.0,0.0,7598752
1.0,1.0,0.0,0.0,0.0,7599452
0.0,0.0,1.0,1.0,0.0,7600397
0.0,0.0,1.0,1.0,0.0,7603871
1.0,1.0,0.0,0.0,0.0,7604544
0.0,0.0,1.0,1.0,0.0,7605268
1.0,1.0,0.0,0.0,0.0,7605947
1.0,1.0,0.0,0.0,0.0,7606239
1.0,1.0,0.0,0.0,0.0,7606894
0.0,0.0,1.0,1.0,0.0,7606896
0.0,0.0,1.0,1.0,0.0,7608409
0.0,0.0,1.0,1.0,0.0,7608724
1.0,1.0,0.0,0.0,0.0,7609239
0.0,0.0,1.0,1.0,0.0,7609649
1.0,1.0,0.0,0.0,0.0,7609749
0.0,0.0,1.0,1.0,0.0,7609888
1.0,1.0,0.0,0.0,0.0,7611538
0.0,0.0,1.0,1.0,0.0,7612609
0.0,0.0,1.0,1.0,0.0,7612983
1.0,1.0,0.0,0.0,0.0,7613951
1.0,1.0,0.0,0.0,0.0,7615846
0.0,0.0,1.0,1.0,0.0,7615850
0.0,0.0,1.0,1.0,0.0,7619517
1.0,1.0,0.0,0.0,0.0,7623577
0.0,0.0,1.0,1.0,0.0,7623861
0.0,0.0,1.0,1.0,0.0,7624902
0.0,0.0,1.0,1.0,0.0,7625215
1.0,1.0,0.0,0.0,0.0,7625276
1.0,1.0,0.0,0.0,0.0,7625640
1.0,1.0,0.0,0.0,0.0,7625669
0.0,0.0,1.0,1.0,0.0,7626550
0.0,0.0,1.0,1.0,0.0,7626956
1.0,1.0,0.0,0.0,0.0,7627356
1.0,1.0,0.0,0.0,0.0,7629033
1.0,1.0,0.0,0.0,0.0,7630614
0.0,0.0,1.0,1.0,0.0,7631523
1.0,1.0,0.0,0.0,0.0,7632641
0.0,0.0,1.0,1.0,0.0,7634474
1.0,1.0,0.0,0.0,0.0,7634862
1.0,1.0,0.0,0.0,0.0,7634879
0.0,0.0,1.0,1.0,0.0,7636267
0.0,0.0,1.0,1.0,0.0,7639412
1.0,1.0,0.0,0.0,0.0,7639962
1.0,1.0,0.0,0.0,0.0,7640247
0.0,0.0,1.0,1.0,0.0,7641601
1.0,1.0,0.0,0.0,0.0,7642088
0.0,0.0,1.0,1.0,0.0,7642666
0.0,0.0,1.0,1.0,0.0,7642765
1.0,1.0,0.0,0.0,0.0,7642982
1.0,1.0,0.0,0.0,0.0,7644344
0.0,0.0,1.0,1.0,0.0,7644720
1.0,1.0,0.0,0.0,0.0,7646892
0.0,0.0,1.0,1.0,0.0,7647235
0.0,0.0,1.0,1.0,0.0,7649815
1.0,1.0,0.0,0.0,0.0,7650301
0.0,0.0,1.0,1.0,0.0,7650739
1.0,1.0,0.0,0.0,0.0,7653603
1.0,1.0,0.0,0.0,0.0,7653620
0.0,0.0,1.0,1.0,0.0,7654345
1.0,1.0,0.0,0.0,0.0,7654820
0.0,0.0,1.0,1.0,0.0,7655932
1.0,1.0,0.0,0.0,0.0,7656046
1.0,1.0,0.0,0.0,0.0,7656413
0.0,0.0,1.0,1.0,0.0,7657294
0.0,0.0,1.0,1.0,0.0,7657741
0.0,0.0,1.0,1.0,0.0,7658157
0.0,0.0,1.0,1.0,0.0,7658908
1.0,1.0,0.0,0.0,0.0,7661604
0.0,0.0,1.0,1.0,0.0,7661635
0.0,0.0,1.0,1.0,0.0,7662551
1.0,1.0,0.0,0.0,0.0,7663009
0.0,0.0,1.0,1.0,0.0,7666476
1.0,1.0,0.0,0.0,0.0,7667411
0.0,0.0,1.0,1.0,0.0,7668093
1.0,1.0,0.0,0.0,0.0,7669311
1.0,1.0,0.0,0.0,0.0,7670016
1.0,1.0,0.0,0.0,0.0,7671639
1.0,1.0,0.0,0.0,0.0,7671703
1.0,1.0,0.0,0.0,0.0,7672145
1.0,1.0,0.0,0.0,0.0,7672290
1.0,1.0,0.0,0.0,0.0,7672346
1.0,1.0,0.0,0.0,0.0,7673593
0.0,0.0,1.0,1.0,0.0,7674249
1.0,1.0,0.0,0.0,0.0,7675126
1.0,1.0,0.0,0.0,0.0,7676115
1.0,1.0,0.0,0.0,0.0,7676434
1.0,1.0,0.0,0.0,0.0,7676597
0.0,0.0,0.0,1.0,1.0,7676714
0.0,0.0,1.0,1.0,0.0,7676802
1.0,1.0,0.0,0.0,0.0,7677367
0.0,0.0,1.0,1.0,0.0,7677581
0.0,0.0,1.0,1.0,0.0,7677610
1.0,1.0,0.0,0.0,0.0,7681852
0.0,0.0,1.0,1.0,0.0,7682402
0.0,0.0,1.0,1.0,0.0,7682481
1.0,1.0,0.0,0.0,0.0,7683523
1.0,1.0,0.0,0.0,0.0,7684209
1.0,1.0,0.0,0.0,0.0,7684375
1.0,1.0,0.0,0.0,0.0,7684739
1.0,1.0,0.0,0.0,0.0,7685038
1.0,1.0,0.0,0.0,0.0,7685069
0.0,0.0,1.0,1.0,0.0,7685512
0.0,0.0,1.0,1.0,0.0,7686091
1.0,1.0,0.0,0.0,0.0,7686094
0.0,0.0,1.0,1.0,0.0,7686114
0.0,0.0,1.0,1.0,0.0,7686932
1.0,1.0,0.0,0.0,0.0,7687245
0.0,0.0,1.0,1.0,0.0,7687966
1.0,1.0,0.0,0.0,0.0,7688581
1.0,1.0,0.0,0.0,0.0,7688625
0.0,0.0,1.0,1.0,0.0,7691792
1.0,1.0,0.0,0.0,0.0,7692494
1.0,1.0,0.0,0.0,0.0,7692793
0.0,0.0,1.0,1.0,0.0,7693246
1.0,1.0,0.0,0.0,0.0,7693721
0.0,0.0,1.0,1.0,0.0,7694134
1.0,1.0,0.0,0.0,0.0,7695587
0.0,0.0,1.0,1.0,0.0,7696225
0.0,0.0,1.0,1.0,0.0,7700674
0.0,0.0,1.0,1.0,0.0,7702018
0.0,0.0,1.0,1.0,0.0,7702536
0.0,0.0,1.0,1.0,0.0,7703548
0.0,0.0,1.0,1.0,0.0,7703960
0.0,0.0,1.0,1.0,0.0,7704132
0.0,0.0,1.0,1.0,0.0,7704841
0.0,0.0,1.0,1.0,0.0,7705479
1.0,1.0,0.0,0.0,0.0,7705873
0.0,0.0,1.0,1.0,0.0,7706192
0.0,0.0,1.0,1.0,0.0,7707866
1.0,1.0,0.0,0.0,0.0,7709357
1.0,1.0,0.0,0.0,0.0,7711465
1.0,1.0,0.0,0.0,0.0,7711734
0.0,0.0,1.0,1.0,0.0,7712933
1.0,1.0,0.0,0.0,0.0,7713626
0.0,0.0,1.0,1.0,0.0,7713745
1.0,1.0,0.0,0.0,0.0,7715998
1.0,1.0,0.0,0.0,0.0,7718401
1.0,1.0,0.0,0.0,0.0,7718757
1.0,1.0,0.0,0.0,0.0,7719742
1.0,1.0,0.0,0.0,0.0,7719851
1.0,1.0,0.0,0.0,0.0,7720080
0.0,0.0,1.0,1.0,0.0,7720348
0.0,0.0,1.0,1.0,0.0,7721568
0.0,0.0,1.0,1.0,0.0,7721822
0.0,0.0,1.0,1.0,0.0,7723052
0.0,0.0,1.0,1.0,0.0,7723444
1.0,1.0,0.0,0.0,0.0,7723611
0.0,0.0,1.0,1.0,0.0,7724067
0.0,0.0,1.0,1.0,0.0,7724336
1.0,1.0,0.0,0.0,0.0,7725440
1.0,1.0,0.0,0.0,0.0,7725850
0.0,0.0,1.0,1.0,0.0,7726691
0.0,0.0,1.0,1.0,0.0,7727301
0.0,0.0,1.0,1.0,0.0,7727493
0.0,0.0,1.0,1.0,0.0,7727767
1.0,1.0,0.0,0.0,0.0,7727964
0.0,0.0,1.0,1.0,0.0,7728275
0.0,0.0,1.0,1.0,0.0,7728828
0.0,0.0,1.0,1.0,0.0,7730717
0.0,0.0,1.0,1.0,0.0,7731362
1.0,1.0,0.0,0.0,0.0,7731476
0.0,0.0,1.0,1.0,0.0,7732154
0.0,0.0,1.0,1.0,0.0,7732633
1.0,1.0,0.0,0.0,0.0,7735560
1.0,1.0,0.0,0.0,0.0,7735662
0.0,0.0,1.0,1.0,0.0,7737292
0.0,0.0,1.0,1.0,0.0,7738295
1.0,1.0,0.0,0.0,0.0,7738519
0.0,0.0,1.0,1.0,0.0,7738887
1.0,1.0,0.0,0.0,0.0,7739274
0.0,0.0,1.0,1.0,0.0,7739379
0.0,0.0,1.0,1.0,0.0,7740042
0.0,0.0,1.0,1.0,0.0,7740481
